url,comments
6513317dd4960deb13572e1bbaf0cf06,3
d6519aea7ff4459e027ca47796a3ac11,3
a9301fe43be176fcc3a0f2adf1c74808,3
6f4f2e8480b7d4744e911140369bcd45,3
bf6330e5f140ec1a16320713a4c85776,3
89ef74e65245fff01a5799660b04fa29,3
87ba919b8fba910fa409a32eb05177f1,3
00066b69eb2c03277c902879796a2042,3
62620728b3d1ad6c06e1a77dc114b457,3
3b712f7227917a46b5578a2aedd54c32,3
ae1f1a744161885ab2b255ce076fd975,3
af824c925b7eeeb434361d337b6f377a,3
e6b3943668173eefa2634df2cadd9e2c,3
2c58d5fde9baa6196115bd18935170a3,3
aa399c47a0c242541087faa7aecb3ec2,3
7a9366bcdd0e3d3c5e9416c42af1c566,3
3922fc504716f41a88705dd8209a07fc,3
93d22283886c0f62ad728eb63c6cb861,3
eed99214411f484ef0907a535074c42b,3
f95a2fac78cafe66b611f6c52396924b,3
7fa0fc9e422757e16d762c7889dd443e,3
2367439db60236a9ebcae94f847f597f,3
5109b4ef02f18138da228e3fc4fae8e9,3
f2947d5e1d817d94a7b0307b2a5fd5c8,3
684853de0e2bb00d86f568a3f276a928,3
4684fd54fe7721883fa208e69c007317,3
0c36b088ef8871af4838032f6ca40aae,3
40532805b9ade9cb8564ff66f2d1dc6e,3
aae5921d4facf4b88221065677ba559f,3
d9c15187c2d7063aca47792eb1c07fd7,3
b38759faa0214988156f5bff61819af6,3
319abb45b9f783dc30915c0cfe094321,3
bfaea90302e934117707e2ed1a94c5c5,3
e5b5bafbd55411288ec64e797f590b3b,3
e77b307833c44002fcc86809027a858e,3
c4a90d93b11d8f07f802d10cbeffeba5,3
6adc2b1dacfbf87c1ec2c63b5d3860ce,3
1bb659e7b68b92a0aa605c88e1f6139c,3
d3ef0e15261a5fab1ee856db8cee8e76,3
031aecf8f1fedd52c2f0a6ea39828cad,3
5039a163d9aa6f2ba8800ee720ab90a4,3
bec8b4b9ce5c4006426a4d233bb938a1,3
8ee1ff79dc4d6178aa20c8623d6581d5,3
a772a90d89ae064ce4622b30f4e10808,3
e04fc1d603a1695ded127d8b49aaff3c,3
915cf1dbb4abb1ee3a64c03daf473b13,3
2e210f479fdf2ef8debcb5425c3d56d4,3
ee385fc250386b2e2c07814a12aec299,3
511f2e17407d660a7da461c6ac098749,3
2e42c922c28bb5b94d7013a0af889dac,3
616925ab184b1960bd3cb761276de524,3
a0871e0f534b432649ead81134fddce3,3
877ea5b4e221b17459956004f21b802b,3
919d9a512d67e1115028ae10003114f5,3
7adf419668b32c66a128345b678087ec,3
8d615c566b4c170c752d403d34e8e737,3
6f1ce562cc2006c16da43698bb7d71ab,3
0964b6441af27db5016fc9f62930e85f,3
034847b6bafbb79492e0cfbd5f0659eb,3
799736db20b3e621ae476ec102307219,3
c310bbad8ce752112742d78a081bee04,3
e753f52dabf259cdcfef9a85cb8776d1,3
f985c713ebf257ea826d0f0482446aef,3
12d05567e8397f69648b0ec4c5de01b8,3
e6384ab4a9e6c4f68a937c341a82098f,3
9388770fc9596cfae2b988ed61f4bce7,3
31a69a48bca7979f74fd865f1dbc7fe3,3
39c1edfb78adcaf318417d5f1f96c416,3
9ea9d9ae782ec65266c99e3b29bc722c,3
7d8b019f401afb60595f0275965821a7,3
523227fa9166829305e9c495449feb04,3
2b735fcfb47ebd465a1d42ea1fb0e9e9,3
9e0a18c80fd0282c214c5a86daefcc87,3
7744cf93f0f5776d092a584d3f39de10,3
ef25b05fde4078a1541680e51635388c,3
9a338ff27b2260e8b417dec4b1b24213,3
279207fbdd44e8f0744b638124e48ab4,3
23664c27ba5ce9747edf4e3ac5d4f7b4,3
468a70f82a7b5c6a05b9d4bf175bde45,3
a541bb1c0cdee6028678b33e341454d9,3
18a75e0ddc7b2c1e5e19df4a7321ddce,3
fa3f369306c38eeb91ff0ec8e9824ddf,3
1254c5912e963550a4be97f89a976c49,3
b0220d5d8cc70c8d67229a2e29f7d808,3
ae0bf99ae5edc4434885cd9a5d42c504,3
178d3b0633bcd2eb9a49d1814f3fb532,3
65e4de05f6d142730933ea0030df8c02,3
4efab83194f7940489e5c23615570163,3
83399aab3828c952d9037fe5e52e9e7f,3
caad4800b09e3e9d5ab9030fab9f4888,3
7f9fb62670956ce581b05b2b04b233ad,3
b46a777646634bf8510be975f50733e6,3
1f12b2878948c0ec92ad81000e020a9c,3
43e6954e9ee47081d38738b860f73a30,3
d4893e973e4f248d3721f8be79c4ac70,3
74bc165814dd0385448cea70734ea160,3
8ff9402b37c4c2bd3008038255a74fc9,3
edf52ebf93dc04914870de507d5b2d0b,3
abd1bcf546d0f096dd77c9cdb88edf5b,3
12e17b27b3c2dcf2f18c04f2533e15e0,3
a7d84217e9541b6b0d412a6a84e98445,3
d76329edff7fa07e1e594a76044790b7,3
3337df85c5a83595f23845217f269bb1,3
f354b8b7caad0206ee3ab2fe0527814b,3
12e8573349f529c20cc4ee2c08786fbc,3
f08581eb54a08b00c6005742b9bd2c03,3
1a90497498da7df4d4e0d4e5a84bd2c3,3
30c00c07f9bdb0dceb72ed71668919a0,3
52b89e781223535f0217933299fe34be,3
e8a920490d6e81a9c35acf852ff33f74,3
426b55ac99ac4253482f9942309f6558,3
fd8a4dfbcaae773055aa8621a5a2bb6b,3
970264c5985299c655e9bf202bd46898,3
f9b51463db7409a5b397b4e280cd11b5,3
77d6123f14e8160207c3196fffbae61c,3
aba00222000986a9f8814ca93f9d4cd3,3
a294275ca3c6e77e0ad8ede8f0b4873b,3
45567c259e8efaf11a1bd0f281d9c06e,3
3886263087c2f429054f60233ead99e8,3
839bb5f53605f51c31debaebc411d093,3
ead252ac79a901251b0cbdfd4467491f,3
84fc60e09677a65322c4e7462a4c077c,3
adbb1ab38b6ee81b0ba083c2f06cdfc8,3
b3fb1226d7f756fa19f628231497b2e6,3
80aa47c8f0555d8c5daa7800578aaa1f,3
4ec9be76563ee8c234859a4cebe17147,3
c90fae425a3ed5c68953b51c45e31c84,3
27079fb1537d13575c7fe5475d4697e0,3
18088109df86d4dd4f7f160740bd889e,3
44e2c0a52facc43ba044ea04808fdae0,3
f1a15928a5ef038f7e336312797e4928,3
093386c1c715bd8e12491e0be2c94d3b,3
b5fc964dd89f610f6c0742aea0b6911c,3
2174fc8b47de346ee28da1cfb1571da0,3
5f14afbeb7fe8248434a565848f064f9,3
fb7cc53774c3affc333e1e60f2ba9c4d,3
fcf7b69228ed2f027529a2adb1c0f94c,3
2b690da02134471a2860463d62a806c7,3
aaa295a8fa74aa2426be11c9a875a665,3
7e5bedc70219398363f843d03064d9a9,3
dda30cf391bdca1035c4342b118b7383,3
f6b487e58de9e1cbe900a866e791c9e8,3
22a9176616a276269bdb23725d53f604,3
07ee60ca535e9c92c890ffd97b3383f9,3
4b213a89b6212e74c4897f6695753ede,3
11d1875ded8c6d84ea0a1cecafc65d68,3
a01f8d245d1949ce20c4a2cdd527abef,3
a7c3960c12c390597407ffb0723cd0bf,3
9a6b0ea10622e3155886340cea4324ba,3
02fb0ea1ea760b1d6338ef6ac939a7f9,3
cbd80615f6bfc7732faec18021dd2ce9,3
2576eeb70ac576dd6456fc30a9e3abbe,3
7bf8c66af9bd9ff3143e0d38477e4e47,3
e9c8c61ee426997ca5e0cbd6d04d3eb5,3
72c5f5162fdab5c5af69fd0ae2704180,3
5dd7b0707752d53fb49a37123ff16254,3
3c0f3b30ff615d5cf673d446cd9627d5,3
3f7469f7d9a80044e8066b3dbccd83f4,3
c4b984bd0aa8055c60914ac46fb375dc,3
ae6b6b05bb834678a0cde959e040ce97,3
b562731bcfdc2cf644d86faeddffdae5,3
3f7674f158445d831f3a3984be0b2f12,3
b182eef5086dbda1a2c3b721bb9918e8,3
4e7af2083415645dfa767406c00918fe,3
9a89014abee560f4f98fa150bad54f82,3
154469b394dee690cad3d285527f01b3,3
f623e49b959631e43d1952885f7e2d59,3
9b4c6effb4be5c86369d157ff9d6e08b,3
a386e28bcad41431854339ef806f713a,3
9a457d3618dc9f6ecf7eb68b6788e8c2,3
54e9f5483d69b668f41f8ed6267a50cd,3
f22fdaf61a73964faa6710aafeb7a473,3
772bba4b8a318371b81f90ff36068323,3
1f83b4419e63c1b853ae2def0011e807,3
b388c8d2b0aaec1423b185440bb51fda,3
f9e06a53c534329cf90e19353423fedb,3
f08f496223aae7913fa69f5b2b0b3dd4,3
4de651a3b6f4a2b4c5c8a225aae4efcb,3
a966aaf97eabd3ef25258968c12b244a,3
9ece37b622eaaf652889103b39c47f23,3
a8e9c4c57051a31fa8084adceb197da1,3
b18cb880b58c9855fe209ecdb852affc,3
a19361c261f01b8c33ae29310814cecb,3
c6324a19e63f4d9980de12bad647de68,3
eedbfde2475c3e9e4645ec5bd14ad6e7,3
1acfbdbbc6174387eb3ec846b3ef0cad,3
dc7890c04f2227608eca6c937c49cdf3,3
a89e360d51130f5d39e930a1fa161dc5,3
1992af81c8bc7d57b8cfcb754dbd40c5,3
c811582e02378158ef09f2bbc8026b76,3
3e5697008145a28c38ac7012f6f5e65c,3
8e4c74e9623caf03a4f4f0e6c7a68365,3
60ccd0d82dcf729534417cb6b15cd228,3
980903568da6b5b3a7c11f5fa4eac866,3
c6c6d40902b82d93f3969d551408d19d,3
9bb989f70ba700fed3b8ae2732ada9fa,3
1d7b5d83f1a445423938d866a53987a7,3
6d0f95685d4b09045edd274b5a5adea1,3
fe6ef4d4af65ad23b507f2d7580b34d7,3
18e377f16c0441318ea9a4a1cf239644,3
3699ea17fc525627bbdd8c519f7657dc,3
341f455f64ab9a3bc5f66f11a43987bd,3
34d000f31d17f65a3a9c32d1bc7b1928,3
e5226f641dc389c58ce75563fff12ca2,3
09a9f48c560dfb7606c472dd2e46ecba,3
1d96bea80a957113b94fd87adb257973,3
fb536143c8002101fbea0c7e64e48ee1,3
7c629048b189753aa16f004b75b3a2de,3
4378fb665c57b202892171adb7a7c0e6,3
901f47fbf470f5500b171b4b11364637,3
db8ec71f4126e8f3001909c418c5686d,3
ac77b2868ba2a12e5c0a8a70ea8d1e44,3
0c6de052c6ce33ebdcc3ce0e1aa74666,3
ce14a674db7467cba3b1e249005a51ff,3
0ae048628601d8786f4b7d6454568e0d,3
25ac30c11be721c4d9fb2ef88820d09b,3
47f81ca6febceb6ed9505be4247f5c97,3
a12d311a0e031b080e587853aaa7e8f3,3
520eb371a899d7b2f273c4a4929fd790,3
16d10ed30b33eeaf5bede67fd2d5afe3,3
ed20d6866289bbfc66d16f0dbfe58518,3
e8b110e8dcac2099b92a519ed0c19757,3
ed6ed81e4f6304d105f3d84846f2bb3c,3
b0bb92b7e6b0504ac2bdd3809f38fa36,3
9d700694e806f1842231136cebb894d3,3
c45ea0eded1c91a813aa2c70f07a906a,3
1f687b0fd12cd242c1f3902330d14186,3
b315d952a5e2d92ba5eca5466da208ba,3
02b27c671a84a122e20dfa5d8b8787db,3
3c35970a358e24eb3d1d377b658a48f0,3
7d667d5cc747aa285df34376334e7ad5,3
9b1a5b1c6c5ff35d03c4b0b906ae301a,3
fa6a774c55d23b75772e6842ac74fe88,3
44d478ec48a26c87a512e55277608d2a,3
2319dced69ce4926f924d5b7514d2114,3
f64ce573fceed5ea627c31877313eaa0,3
cc17ed9e6680cbb9340b995e9f7f6a68,3
9e05cb6e64791865ca1e417cd1f55d7a,3
04012745b1e5a09bcac07b54cde044b0,3
2379afb5b14b272e9928ec0dafa91608,3
d658c8f49aa0d84fbd02123019d0afc7,3
2d580fb7d81a7bcdfb5f574d1f660e36,3
b8df32407b14b9a11242700672062f17,3
fb2d92bdb5a0906ae8c8348b90c385b9,3
40a64e6f85d0b0ab28afb3eb03955191,3
f3406f1e39886271cc83bffe4ef72a70,3
d125c27882fa052aa9097153c0af582d,3
4b80f0778c161e7d8cb8a11be797df65,3
4a0b520cf803fad980632a1a690fa405,3
054f7e82aacd424049f66fd3b66d82db,3
e626fb9085a28d25963f787307f91d3b,3
9ff0c4c4d788d7a836558c5727744b7e,3
017e33c8c79ec96ff134d392a7379449,3
8758e588f6c4ebf9d96f2a0db7bf9239,3
20bd81a97353f16427be26a412640484,3
41d68fc79d1ed5899380529b289fc0da,3
3d1cc0b9d44d4a74e5ab64ba79eedb3f,3
eb6230f39c16a87b6e2c64b23d535f86,3
41a7263cce6bb477de891cd083d6d0ee,3
37fba9d1971a4dd4a13b1100efe8e289,3
05f3a767deda4ebc159f27f7ee63bd20,3
ea700adc6ebc604aaf04d428beeb128d,3
76d2935d0e852162f21200c77599ba64,3
33d8c15b4884c07be48dd3d1af782e80,3
15f9ca035bb3b3915041254104119dae,3
7e037bb2c94a154dbf8b1db2a3881356,3
f2db7628f58ff9ac8cbf96a6a33c49ec,3
656099cfd71021d0572a25dc0f08407f,3
0b1a0102f02c320ff1f3d070a38a6465,3
569adf40800fa75e213a97bfb3a9f2e6,3
73b0c75c5b821d0cd15cce2044865d12,3
8a163a559f570adc3830ed0087aacd65,3
d9772c2284d27bb0a9451e6c53722a1f,3
d2ca46941e0770f52e78c9187ab74204,3
3291d030802fdbc20721ca85e455f5f0,3
a549eb3d09052c754dd58908621ea322,3
e33bfd48c2960b87275fb8355130a326,3
ebc3d0f6e7a1957917dae654ebcb8931,3
f231bcefdf69e35881a574a36375f3d7,3
b5b4baf3ab2d69b945c8a2050bb85b2f,3
7e64ce114b9c7ba9c3e630f83940c190,3
85cc752c7963e416e43c40d85d050549,3
7685ce9fd7d610827cdddb49a64b2c5b,3
4b15899912be410d00c1f31042151013,3
c132d3c4348e7bc1bdf1744493ae5eae,3
ad7909355b3ea3ed3d0e5bd449cab8e2,3
8a729497daa64201bd09c3626f821f33,3
dbe8a3c6b37765035a183fc9b0a24394,3
35bcbcfb6ac67a06b244c01c72c2ad25,3
3dfe46715c9f474d2a72e04a6c59e365,3
6c1e03b2ac3ad6b6c34c3bc88d2bd82a,3
5446a2d9fcde4d3d679858feb71aa2b0,3
d75d967df817a81a29ad015fadb60ca5,3
421ede267f9d858f96d6b0e945313acf,3
c4e38daa64b51b282621be6964a8440e,3
3d125147a0ae1fbcc9e349ecf850ae06,3
3b69061728c7905a7145b63473bcdf8d,3
2465487e26c0df813a27730aefd28058,3
eac916a87068d43df22d1ae7013c13f4,3
0cc7b7d6d7d5b67d0b483fced0db0df3,3
34f7c0f2e79dc037a657b65587c1df98,3
d7ee4bccc21747be89e9bf21105a81d5,3
2b351c5e1a0878b2046eba8de79b6f06,3
4225a5d8c035e46848572f00f4ae663b,3
0e5f05c0f5480624ce87534bb57f88b2,3
52bab062afd9e074d8d560d0ca0b3f4b,3
2dc588cb7369ecd63e67844021a87dff,3
047ef5da568a12d2d35e570dc83cc085,3
59b9fab2b5dc6e5760652ca4a0d3c238,3
37b8d0f0e79c26745684f7ae18bdf8c9,3
a1dd71764c84e419767a62878eca9a54,3
4763b61b41f9b5275b6fb3714ce02d92,3
93d59baaffd188ad8c0833ad6ac44486,3
bd767fde3406e778e8022f6e73a33362,3
d7e713fd2b5328fdc07966bf40551757,3
cb434e30fa3bf142354e16ddcbe7f6f0,3
7c9a8bd02925d003af7ca9698af041a7,3
1fff02853f331e00b9ec42ce73638511,3
b22adb82305b209ae2fe706621b13587,3
2fbed132bb51a33edfcb150f368a0309,3
aa27598db4f26cc10c9d3834d77d298a,3
00656a050dc7e743581fc64e0cdc9f57,3
74ae7d6e563cd508e0e976c1b97ab073,3
af491a6c3c77c05c48b79609399dca4f,3
052e0439ee32fcbec72555db695000f4,3
1b212c8a8d7e310eb23605a6fef3c60b,3
d58d693b0f112ef6a3a9eb3e8ee22fcf,3
366f40355c3400b7500aecb949fe2476,3
9ae3972f99f6df84be44ce5c1635a9eb,3
4ec494c6fbc65f3329bf248daa36226a,3
d37a7b3922c059246052378dfc1d5646,3
beade0db0f90a4772eadf2ef9216b36c,3
4308428b1b3fd10c55ef607c6ab7df13,3
d768e4d388cda282a24fb3b2b015150f,3
290fc45ab08ffc0690b40a150322e7f9,3
2d0f68a1478bbc659962841e2e8dfc23,3
f3d69f13479e926d2c373afa4ee4a7fa,3
9ae3a54fadd386e32a7f7f8a095e1d0c,3
071acd900e5acb7ea2dcd60257e7d814,3
2e5d4d87de6c017dc80185cdc52bfff9,3
c8be704f127106e69cafad497b00b499,3
613cb6c276c8052e648efcbe0411d562,3
3926fe18e923cb08273d531152e104b2,3
116dd646c62dc8f7aa459cbff37473cc,3
ae962acaf4ab44dc7cdb0c97fba78c01,3
32bddca7480de9cbb530aba74565900c,3
34b7ac29a8ac434ab5e59c29538aec6a,3
9fdebd1bd3da42cf6676423078b93040,3
39039b91aff2d9d0f03e3033d1fc51c9,3
444c183867794bbc2f5904a5ccddcffb,3
705f9e7847b3bb9b4e44240b78600260,3
f175c387b3e25c76547ac6429d43b967,3
cfab547e3c064628fc94d13e326cb88e,3
acdefc94cded01ba26c15e2e3fa1f3c0,3
55cb3c7bd24692ff14d32720cbdcb87a,3
2b190f46e591fdf059d268ccaa1e89e6,3
224909bbcd854b5e65e31b6372f5344c,3
2a54827790d886e002ec58ee1b10ef1a,3
7cd8f1f6e8b7c7aaa2db544b987b583a,3
8fccc3b3cdb1223b32fddfd34554e86b,3
6cbeea0634ffdef7df337ed0a3b54ec0,3
59c88fdfd8a532ff87669584b42563e0,3
2b6bd1f251bb4a6e405dc7bdcb0514df,3
8cd9b3f5487ca98127d1aa23db9426cf,3
287adc6a2f3990fff591b20237f74a18,3
3ace576d54a73ad8266e72ee3636beb6,3
891d177fc4c2c68ff2591ec41d135600,3
a2d12b8a19dc577f64d469abb6c21c8d,3
ebdb6e0bb06646c5e4cede2df7b88492,3
296a517c16cfff57f50f29ef52145da0,3
d9cb3a00e8a0c82786189c9e21316c34,3
fe63c3908161de83e19a3a6edcaad351,3
11fa18dfb60e5dec275b2b111a611c22,3
1a046344fb0e46b275d272c24fef964e,3
4f4fe87733cb7cee6fc2e8973cb75ee6,3
bddefbc07bcd632370a0d53b1c21947d,3
651737f66203afa6658944025ea907dd,3
bfdae5445ae979e92f917f15ede4bcbb,3
f1c6155474505c5f14834c3b4390b627,3
4f087782bda74ebe7cefd66de9bd4b2b,3
db859f0d4bc1eb8d61d60af2e2b74964,3
2ce40ebc7695f048c8a5d9966f010fcd,3
a674717bf7b32345eecf4e8935f2475a,3
4602a6bc7e00a76bd1a28a6fb1b02c48,3
723e87ea4bbb31badc57802b9f469b0f,3
77212c7f62025a6a87d1f58c4b60c68e,3
76b7bbbef591a53d8f6bd38ff1c4132a,3
a397f54dd9d12093e3a8abdc29e00020,3
a90376a719e53f557c106427f76bd2c0,3
943814290707350fd9cb42d3c21f57b0,3
6c717ec0b39d74468aaab677e47c1a9d,3
91e6bb024b68d1bf606d5b7984668ee7,3
15c6ceebeaaa9a4b56992129dbf82285,3
f95f86c73d07a3b8959014c6c86758dd,3
5b1df2645829ac74f1bc577ab6de9b96,3
71c4d363f45bdc56b11242ef38b3dca7,3
de831c94b37d521525e2f56cf2de77c6,3
eacfeffe563c0cd214bd7daa955c8610,3
9c2751a0d87d458e62de22dfacab8d48,3
38a7aa375e816f33a6fb5c8046ebc6cf,3
f66c3ca9377b398c2481b5700b172217,3
3df64d86ae57446e94bb63db17bc81a9,3
f885c70e7f3f78f21dd327d78ee0a8c0,3
5f6ccc108d5b60f63778a60314ec6385,3
aeb4167eaebb37a3fab406995c48ba85,3
a1414c529400ab02307a912ac74faaef,3
7053901d5373323d519e900a2520a87a,3
77b7cc4ff2838877f4fa4d197797e946,3
be393007f81c4cd132181c3e3ef1d101,3
af401e69cc76011a1f744e567936bd6d,3
f97403dbf1f074c7f000f87551293e79,3
167c14baf59cc8d28c09c133af26e4d4,3
b83dd1ec55d2a82b5422b066decfef70,3
05232599c7274edb7f56bb738060c59d,3
7938c163ab07bf9112b93834a5098ba6,3
7bcec2bd42c146c4dcb4eba936a05242,3
28a963e7d32d476366a620856a3bdee7,3
435ead14ac545565e9b6adc3249c0141,3
38506ba318cb3daf3b6bd27810ef58b1,3
5fae3028c4fed6ac1459cbbc5cbc9435,3
5bdd95f265cd0a805d0c9618653ad36f,3
1a6b3834255ff4beb5461e831eb294bf,3
94a6dec17bff87be9a162b2fe7207045,3
2fe7a75d4bde677f5da48a2e57e262ac,3
6d48a9c028f33efdfa93b1d6a6dc268c,3
b30cad1e6a79d9a29137947c10611226,3
0527a8f40c68949228f047754110f077,3
78e8299b5155b87a25cfd26f57b18ecc,3
6080f58c7700763b85959ba2d6a21ed0,3
03fc6954f79f76491e6914edb48c3eea,3
495931a71787694528ae8939117bb97f,3
d0c81c7423e28fe99537e032a0e8dbfb,3
35124d13849cd73f6ca8bc17ea5e8d4b,3
0284bc311744f34a1772aad1ada2b629,3
e35536b5866a374ef7e9e039e73fa074,3
4c379d3b017d33b5887fdf42adc867ca,3
d6a5d56ba4ddace89e4744e99528028a,3
30d1ebeead0cfe518b9a8d021c3c7c14,3
f62098a2495a0eb8637d6a820de2db38,3
b7fec9e112964c6fa52cb17a48a10d02,3
d5888c15e80e844ed80a771c5da9697d,3
48cad9d3297362e12d3cf53ac2b0ff4d,3
ec04eb1ce532c710094a7d2fd2a9d0c6,3
d310e07cafea3141a8015ca16789fe99,3
10c2bee3f3303c0260e8bb51eb2be2e4,3
ace0f0edeca770d9627b5a3ac2ea6003,3
09897432f822cbee783e4685237bbc6f,3
2e15a0b5c2585aedd094d1dadd2ff04b,3
1907813307172770e47914a67658d6b4,3
9ce185628e49982157de59fca15a983e,3
2d88f433fec803a7981ba95cdd96388c,3
1d694790b1e73b1bb644e4fb7f7ea44d,3
b51a4a9b2f2f3df6e3adc3231e17a4f9,3
d4c4a77eb419adb8cb4c46bf113c794c,3
a219ccd4aaec4c467433252e551c6602,3
11537c0441baa9364e5dc2e4e1ae0ca5,3
3e5c18e4b51278f35f1d439e8b1cf91a,3
5c1fab296e7e5b0df70da5d9bcb811a6,3
e316c9333c8fd062c0e99aabc0db5aa4,3
000f447d09ecca47fcc6a3d4047d9292,3
932406d4333cb3f9b162f2eafc7e4713,3
97e17223ff235ba3d48f0d8ad6209f6b,3
a0b088e14b4846fadd56a9a04b5496bd,3
116d005b12d505f0f3e90c82b747fe10,3
a03d8d90eb00cba25218b98c8d4c1cf6,3
fd6aafd277ae1e6993ff30271cbe89fc,3
5d6e0b0e05432c9176ff6c1229f4bc63,3
7c7b962ea5a0baf887096312e5e7f7f6,3
8056c5ccfe24c0a50b2b3bfa7afb4c27,3
7d321b2817f95a33dcbf21938537bf33,3
afa2f8f2044faae7e742dc4d13d9b35d,3
2dd89fc15fb9e48885c3ae86fbed12a5,3
7e227c08b7841de70e22b7cfc81c29f4,3
ed18a517604fb8f5b7cf98fc2fc156e6,3
f368c63f0fd17219d7cea73e29e620cd,3
bfaafb8e90ca3ad550faf89ab2aede73,3
cb1354268b30fa642762763e6d671c30,3
31d17d305053ad10b24ddbecf10c7229,3
5748962b5781333d1a1e64054f3f8b3d,3
d2f8f606853258e0f78b269fa6f04616,3
32bf1bb32d5e1d8a27c61b84bf50b278,3
469b4c061c7f6303823000fe89de87cc,3
24d293255098989a2d0c959ee0726dc4,3
397125d98e1c7530430042b637be731b,3
91fd0efa9cc25f4d7d64fcf1d8c0ade0,3
a22e0cb98274379cfc0e9519069b971b,3
c200c517db9619c26c61092dd767c71f,3
31f460e2a7d694f8597c103f379b5266,3
2917a3da626dedb239a959ead4aded33,3
2e5d0c5bb60ecc2595723b83ac16a24d,3
79402879dee7df761a6f501e63ecd62c,3
47e4df36b3e35cdb11da9a0ec812f036,3
5821c9ba87fa3538c106f05b83612fd8,3
17e72b10b3def1742f6d233cdf817272,3
6ea45c31696a4f78a8aa40a6e9209766,3
1479f0c65c43993bb65b7e5f73b91163,3
364919ce92304019adf49c247baacf24,3
d8fb024c542f250c186e6a2805bb8896,3
045c3734f6fa115dcb2413583705b36e,3
574f8fefe1acdf9f9fc0228955329e7f,3
8335b9c043525ab5c95ad36f6d9bd149,3
5bcdf3b9fce440c497e5fb6cbe566967,3
c96cfd2f363886a5bf889d61a2283ee4,3
7e127683fe78f9c3bb4b919314845ccd,3
d1bcadda6d3e9be5dcc55ffc64fb8c1b,3
ef75066be7053a0761f767bf245aa57b,3
8b802013ad3faf11f2bcea8e1cab2e7e,3
2d7ee30ca038c7efb507148cbb4a9301,3
851d22a09ad5902cb06f194ccbd37c2d,3
fff646d78d6bc7c461056f1e700640be,3
102bf009e386ae2a05d17932604b6cf6,3
3a8491824d58bed72c1781809d78bf32,3
97574f511b0d0113b390af8b91b83702,3
c5f88ad451884bd62be18f52b5d6f3c6,3
3e1b389cadfcba0f1c36fe20a198d613,3
5c80c1cd0c0a14688ca1d28b695cb2ee,3
f8c05b5014bbff4dd48da2f2752653cc,3
d3f77b74951e491ed8f65eaeaeff854f,3
a79eae5ccfb12c7a1a5021a0d7d08ae1,3
bab13d041c4cf6a427f66e597ec8099c,3
587612535c649d32dd59e61b2a671329,3
0c91a2c03cf26ae2b79539c2bc97901a,3
67aa53311e0b214280fe525a65f0b465,3
98df4153f27159a9f93aa4fa4dbda44f,3
781e0a4f99a3ca9b3cf12384a88e1ec2,3
d086e99b840f9f28875894ef1c0a4a10,3
dcdae9a7f6e5609c4ade38f3b019a0df,3
b4978aa0dc3c213791746939812a5d06,3
d1d91bb9bd3567bed6c3e2045b2ace77,3
c35911d8179e5fa75cae139727a2a371,3
ae5407a4483170c55d76dd0d01361846,3
e4b54c81a1bbd1c463e2dee94e924212,3
08d38d9325917b4b70fa3ca79a9ede53,3
0fb07824219cb028ea3648b6445a2f7d,3
d28fd6f504b45491b842332db137ce3f,3
9feaff9f04b9e3741cc51828bbfcd450,3
d80b27619c6eaa23054864ecf2080cea,3
f2255e3feacb66a0e2595c87c7f233fd,3
c1653a9c0861a0e48c84777b143144bb,3
00431299b12527dc0a13fb08290275b6,3
8d5dded83518c16387e141f6cf7e0c6f,3
fad827ab73f373abfe4a74b6ac602b53,3
5382ed8beadbf1e46120ce12f660baf0,3
ca4a08694aa7f249d2a7160d04728fae,3
2a71debe7cdc68ece036937ae8d0190c,3
35cf650c638469b71a155df90b01b39c,3
126ab25f9fc449dfa064fdd9c76f89bc,3
6c9b482b208350f05015dc2ac9cafec1,3
4be866088c011006ae518a47f3524c31,3
7a16029d04e15af74d9e37a333cce1c0,3
7d985b81785d6f09bf449fc5ddfe5f95,3
c8cd3d0fdd7bf05f3d6cc81db2769717,3
fe43dd05af06a01b7fbec230be77fc56,3
8dc2cbbbb2dda8489cb0e95d48eae394,3
5798aadacce6ab3304408bfd00525aa9,3
c29db74b48a3b4d03d967c2e84285560,3
5bff891d36f8a8b82602a5156b289e3a,3
2f2c712664f9fde6e6bc5d4bc2cd13cb,3
1f7abf1be1a7fe802d5c41fa303289e4,3
88994cde04b37194bff7da84d0235a2a,3
96be0735c5a9c1854dad353d5765563f,3
14e26202b1824c098fe22428d728f155,3
75fc6b95da9730c9c1782f0d65b81094,3
b1abf1d5ba79a0a0a6316cdc82723d28,3
b4ca5661038f313d8cad3d668a6273df,3
5d9eb28efba93570b012d51b8d50904d,3
23f6fe25b25b67984312cbbf0d0314a1,3
db17614926fd09d0146897f43fe7ede8,3
c24b4992de4e43e90f4f303e3489cf45,3
11ae587d34b81d66d22e196b077383b6,3
2852bc5fb89fff6ea0a32a97cb9929d3,3
64e1ec579aa36c0e38fee49a1dda8a8f,3
e734b977cf99f4cace97d414b96232c6,3
0fa1cdbfd3d218f9b0c07237869fcb32,3
d8240421a0d838b758bdfa86b3634abf,3
0c15503444e08686e8fa59e7f396b325,3
cc9f6c7cc38358753b18a9a83dac7614,3
8740e702ada1babd37ca9378abc0ca99,3
27af379f11ded896fdbcac685fd4ffd0,3
e2721f18803b743ad06a6cfe805d8096,3
cc6af799a4d6649feab353fdd7892ff5,3
